Symbol,Name,Sector
7722.T,"KOKUSAI CO.,LTD.",Precision Instruments
7723.T,"Aichi Tokei Denki Co.,Ltd.",Precision Instruments
7725.T,INTER ACTION Corporation,Precision Instruments
7726.T,KURODA PRECISION INDUSTRIES LTD.,Machinery
7727.T,OVAL Corporation,Precision Instruments
7729.T,"TOKYO SEIMITSU CO.,LTD.",Precision Instruments
7730.T,"MANI,INC.",Precision Instruments
7731.T,NIKON CORPORATION,Precision Instruments
7732.T,TOPCON CORPORATION,Precision Instruments
7733.T,OLYMPUS CORPORATION,Precision Instruments
7734.T,"RIKEN KEIKI CO.,LTD.",Precision Instruments
7735.T,"SCREEN Holdings Co.,Ltd.",Electric Appliances
7739.T,CANON ELECTRONICS INC.,Electric Appliances
7740.T,"Tamron Co.,Ltd.",Precision Instruments
7741.T,HOYA CORPORATION,Precision Instruments
7743.T,"SEED CO.,LTD.",Precision Instruments
7744.T,"Noritsu Koki Co.,Ltd.",Precision Instruments
7745.T,"A&D HOLON Holdings Company,Limited",Precision Instruments
7746.T,"OKAMOTO GLASS CO.,LTD.",Precision Instruments
7747.T,"ASAHI INTECC CO.,LTD.",Precision Instruments
7749.T,"MEDIKIT CO.,LTD.",Precision Instruments
7751.T,CANON INC.,Electric Appliances
7752.T,"RICOH COMPANY,LTD.",Electric Appliances
7760.T,IMV CORPORATION,Precision Instruments
7762.T,"Citizen Watch Co.,Ltd.",Precision Instruments
7769.T,"RHYTHM CO.,LTD.",Precision Instruments
7771.T,"Nihon Seimitsu Co.,Ltd.",Precision Instruments
7774.T,"Japan Tissue Engineering Co.,Ltd.",Precision Instruments
7775.T,"DAIKEN MEDICAL CO.,LTD.",Precision Instruments
7776.T,CellSeed Inc.,Precision Instruments
7777.T,"3-D Matrix,Ltd.",Precision Instruments
7779.T,"CYBERDYNE,INC.",Precision Instruments
7780.T,"Menicon Co.,Ltd.",Precision Instruments
7781.T,"HIRAYAMA HOLDINGS Co.,Ltd.",Precision Instruments
7782.T,"Sincere Co.,LTD.",Precision Instruments
7790.T,"BARCOS Co.,Ltd.",Other Products
7791.T,"DREAMBED CO.,LTD.",Other Products
7792.T,"Colan Totte.Co.,Ltd.",Other Products
7793.T,IMAGE MAGIC Inc.,Other Products
7794.T,EDP Corporation,Other Products
7795.T,"KYORITSU CO.,LTD.",Other Products
7800.T,"Amifa Co.,Ltd.",Other Products
7803.T,Bushiroad Inc.,Other Products
7804.T,"B&P Co.,Ltd.",Other Products
7805.T,PRINTNET INC.,Other Products
7806.T,"MTG Co.,Ltd.",Other Products
7807.T,"KOWA CO.,LTD.",Other Products
7808.T,"C.S. LUMBER CO.,INC",Other Products
7809.T,"KOTOBUKIYA CO.,LTD.",Other Products
7810.T,"Crossfor Co.,Ltd.",Other Products
7811.T,"NAKAMOTO PACKS CO.,LTD.",Other Products
7812.T,CRESTEC Inc.,Other Products
7813.T,"PLATZ Co.,Ltd.",Other Products
7814.T,"JAPAN Creative Platform Group Co.,Ltd.",Other Products
7815.T,"TOKYO BOARD INDUSTRIES CO.,LTD.",Other Products
7816.T,"Snow Peak,Inc.",Other Products
7817.T,"PARAMOUNT BED HOLDINGS CO.,LTD.",Other Products
7818.T,"TRANSACTION CO.,Ltd.",Other Products
7819.T,SHOBIDO Corporation,Other Products
7820.T,"NIHON FLUSH CO.,LTD.",Other Products
7821.T,"MAEDA KOSEN CO.,LTD.",Other Products
7822.T,"Eidai Co.,Ltd.",Other Products
7823.T,ARTNATURE INC.,Other Products
7826.T,"FURUYA METAL CO.,LTD.",Other Products
7827.T,ORVIS CORPORATION,Other Products
7831.T,Wellco Holdings Corporation,Other Products
7832.T,Bandai Namco Holdings Inc.,Other Products
7833.T,IFIS JAPAN LTD.,Other Products
7836.T,"AVIX,Inc.",Other Products
7837.T,"R.C.CORE CO.,LTD.",Other Products
7839.T,"SHOEI CO.,LTD.",Other Products
7840.T,"FRANCE BED HOLDINGS CO.,LTD.",Other Products
7841.T,"ENDO MANUFACTURING CO.,LTD.",Other Products
7844.T,Marvelous Inc.,Information & Communication
7846.T,PILOT CORPORATION,Other Products
7847.T,GRAPHITE DESIGN INC.,Other Products
7849.T,Starts Publishing Corporation,Information & Communication
7850.T,"SOUGOU SHOUKEN CO.,LTD.",Other Products
7851.T,"KAWASE COMPUTER SUPPLIES CO,LTD.",Other Products
7856.T,HAGIHARA INDUSTRIES INC.,Other Products
7857.T,"SEKI CO.,LTD.",Other Products
7859.T,ALMEDIO INC.,Other Products
7860.T,Avex Inc.,Information & Communication
7863.T,"HIRAGA CO.,LTD.",Other Products
7864.T,"FUJI SEAL INTERNATIONAL,INC.",Other Products
7865.T,"People Co.,Ltd.",Other Products
7867.T,"TOMY COMPANY,LTD.",Other Products
7868.T,"KOSAIDO Holdings Co.,Ltd.",Other Products
7871.T,"FUKUVI CHEMICAL INDUSTRY CO.,LTD.",Chemicals
7872.T,"ESTELLE HOLDINGS CO.,LTD.",Other Products
7874.T,"LEC,INC.",Chemicals
7875.T,"TAKEDA iP HOLDINGS CO.,LTD.",Other Products
7877.T,"EIDAI KAKO CO.,LTD.",Chemicals
7878.T,"Kohsai Co.,Ltd.",Other Products
7879.T,NODA CORPORATION,Other Products
7883.T,"Sun Messe Co.,Ltd.",Other Products
7885.T,"TAKANO Co.,Ltd.",Other Products
7886.T,"YAMATO INDUSTRY CO.,LTD.",Chemicals
7887.T,"NANKAI PLYWOOD CO.,LTD.",Other Products
7888.T,SANKO GOSEI LTD.,Chemicals
7893.T,PRONEXUS INC.,Other Products
7896.T,"SEVEN INDUSTRIES CO.,LTD.",Other Products
7897.T,"HOKUSHIN CO.,LTD.",Other Products
7898.T,"WOOD ONE CO.,LTD.",Other Products
7901.T,MATSUMOTO INC.,Other Products
7902.T,"SONOCOM CO.,LTD.",Other Products
7906.T,"YONEX CO.,LTD.",Other Products
7908.T,"KIMOTO CO.,LTD.",Chemicals
7911.T,TOPPAN Holdings Inc.,Other Products
7912.T,"Dai Nippon Printing Co.,Ltd.",Other Products
7914.T,"Kyodo Printing Co.,Ltd.",Other Products
7915.T,"Nissha Co.,Ltd.",Other Products
7916.T,"MITSUMURA PRINTING CO.,LTD.",Other Products
7917.T,"FUJIMORI KOGYO CO.,LTD.",Chemicals
7918.T,"VIA Holdings,Inc.",Retail Trade
7919.T,"Nozaki Insatsu Shigyo Co.,Ltd.",Other Products
7921.T,TAKARA & COMPANY LTD.,Other Products
7922.T,"SANKO SANGYO CO.,LTD.",Other Products
7923.T,TOIN CORPORATION,Other Products
7925.T,"MAEZAWA KASEI INDUSTRIES CO.,LTD.",Chemicals
7927.T,MUTO SEIKO CO.,Chemicals
7928.T,"ASAHI KAGAKU KOGYO CO.,LTD.",Chemicals
7931.T,"MIRAI INDUSTRY CO.,LTD.",Chemicals
7932.T,"Nippi,Incorporated",Other Products
7936.T,ASICS Corporation,Other Products
7937.T,"TSUTSUMI JEWELRY CO.,LTD.",Other Products
7938.T,REGAL CORPORATION,Other Products
7939.T,"KENSOH CO.,LTD.",Other Products
7940.T,"WAVELOCK HOLDINGS CO.,LTD.",Chemicals
7942.T,JSP Corporation,Chemicals
7943.T,NICHIHA CORPORATION,Glass and Ceramics Products
7944.T,Roland Corporation,Other Products
7946.T,KOYOSHA INC.,Other Products
7947.T,FP CORPORATION,Chemicals
7949.T,"KOMATSU WALL INDUSTRY CO.,LTD.",Other Products
7951.T,YAMAHA CORPORATION,Other Products
7952.T,"Kawai Musical Instruments Manufacturing Co.,Ltd.",Other Products
7953.T,"KIKUSUI CHEMICAL INDUSTRIES CO.,LTD.",Other Products
7955.T,Cleanup Corporation,Other Products
7956.T,PIGEON CORPORATION,Other Products
7957.T,"FUJICOPIAN CO.,LTD.",Other Products
7958.T,TENMA CORPORATION,Chemicals
7962.T,"KING JIM CO.,LTD.",Other Products
7963.T,KOKEN LTD.,Other Products
7965.T,Zojirushi Corporation,Electric Appliances
7966.T,LINTEC Corporation,Other Products
7970.T,"Shin-Etsu Polymer Co.,Ltd.",Chemicals
7971.T,TOLI Corporation,Chemicals
7972.T,ITOKI CORPORATION,Other Products
7974.T,"Nintendo Co.,Ltd.",Other Products
7975.T,"LIHIT LAB.,INC.",Other Products
7976.T,"MITSUBISHI PENCIL COMPANY,LIMITED",Other Products
7979.T,SHOFU INC.,Precision Instruments
7980.T,"SHIGEMATSU WORKS CO.,LTD.",Other Products
7981.T,"TAKARA STANDARD CO.,LTD.",Other Products
7983.T,Miroku Corporation,Other Products
7984.T,"KOKUYO CO.,LTD.",Other Products
7985.T,NEPON Inc.,Metal Products
7986.T,"NIHON ISK Company,Limited",Other Products
7987.T,"NAKABAYASHI CO.,LTD.",Other Products
7988.T,NIFCO INC.,Chemicals
7989.T,TACHIKAWA CORPORATION,Metal Products
7990.T,"GLOBERIDE,Inc.",Other Products
7991.T,"MAMIYA-OP CO.,LTD",Machinery
7992.T,"The Sailor Pen Co.,Ltd.",Other Products
7994.T,OKAMURA CORPORATION,Other Products
7995.T,"VALQUA,LTD.",Chemicals
7997.T,Kurogane Kosakusho Ltd.,Other Products
7999.T,"MUTOH HOLDINGS CO.,LTD.",Electric Appliances
8001.T,ITOCHU Corporation,Wholesale Trade
8002.T,Marubeni Corporation,Wholesale Trade
8005.T,Scroll Corporation,Retail Trade
8006.T,"YUASA FUNASHOKU Co.,Ltd.",Wholesale Trade
8007.T,"Takashima & Co.,Ltd.",Wholesale Trade
8008.T,YONDOSHI HOLDINGS INC.,Retail Trade
8011.T,SANYO SHOKAI LTD.,Textiles and Apparels
8012.T,"NAGASE & CO.,LTD.",Wholesale Trade
8013.T,"NAIGAI CO.,LTD.",Textiles and Apparels
8014.T,"CHORI CO.,LTD.",Wholesale Trade
8015.T,TOYOTA TSUSHO CORPORATION,Wholesale Trade
8016.T,"ONWARD HOLDINGS CO.,LTD.",Textiles and Apparels
8018.T,"SANKYO SEIKO CO.,LTD.",Wholesale Trade
8020.T,KANEMATSU CORPORATION,Wholesale Trade
8022.T,Mizuno Corporation,Other Products
8023.T,"DAIKO DENSHI TSUSHIN,LTD.",Information & Communication
8025.T,"TSUKAMOTO CORPORATION CO.,LTD.",Wholesale Trade
8029.T,LOOK HOLDINGS INCORPORATED,Textiles and Apparels
8030.T,"Chuo Gyorui Co.,Ltd.",Wholesale Trade
8031.T,"MITSUI & CO.,LTD.",Wholesale Trade
8032.T,JAPAN PULP AND PAPER COMPANY LIMITED,Wholesale Trade
8035.T,Tokyo Electron Limited,Electric Appliances
8037.T,KAMEI CORPORATION,Wholesale Trade
8038.T,"TOHTO SUISAN CO.,LTD.",Wholesale Trade
8039.T,"TSUKIJI UOICHIBA COMPANY,LIMITED",Wholesale Trade
8040.T,"TOKYO SOIR CO.,LTD.",Textiles and Apparels
8041.T,OUG Holdings Inc.,Wholesale Trade
8043.T,Starzen Company Limited,Wholesale Trade
8045.T,"Yokohama Maruuo Co.,Ltd.",Wholesale Trade
8046.T,"MARUFUJI SHEET PILING CO.,LTD.",Wholesale Trade
8050.T,SEIKO GROUP CORPORATION,Precision Instruments
8051.T,YAMAZEN CORPORATION,Wholesale Trade
8052.T,"TSUBAKIMOTO KOGYO CO.,LTD.",Wholesale Trade
8053.T,"SUMITOMO CORPORATION (SUMITOMO SHOJI KAISHA,LTD.)",Wholesale Trade
8056.T,BIPROGY Inc.,Information & Communication
8057.T,"UCHIDA YOKO CO.,LTD.",Wholesale Trade
8058.T,Mitsubishi Corporation,Wholesale Trade
8059.T,"DAIICHI JITSUGYO CO.,LTD.",Wholesale Trade
8060.T,Canon Marketing Japan Inc.,Wholesale Trade
8061.T,SEIKA CORPORATION,Wholesale Trade
8065.T,SATO SHO-JI CORPORATION,Wholesale Trade
8066.T,MITANI CORPORATION,Wholesale Trade
8070.T,"TOKYO SANGYO CO.,LTD.",Wholesale Trade
8072.T,"JAPAN PUBLICATIONS TRADING CO.,LTD.",Wholesale Trade
8074.T,"YUASA TRADING CO.,LTD.",Wholesale Trade
8075.T,Shinsho Corporation,Wholesale Trade
8076.T,CANOX CORPORATION,Wholesale Trade
8077.T,TORQ Inc.,Wholesale Trade
8078.T,"HANWA CO.,LTD.",Wholesale Trade
8079.T,SHOEI FOODS CORPORATION,Wholesale Trade
8081.T,KANADEN CORPORATION,Wholesale Trade
8084.T,RYODEN CORPORATION,Wholesale Trade
8085.T,"NARASAKI SANGYO CO.,LTD.",Wholesale Trade
8086.T,NIPRO CORPORATION,Precision Instruments
8088.T,IWATANI  CORPORATION,Wholesale Trade
8089.T,Nice Corporation,Wholesale Trade
8091.T,"NICHIMO CO.,LTD.",Wholesale Trade
8093.T,"Kyokuto Boeki Kaisha,Limited",Wholesale Trade
8095.T,"Astena Holdings Co.,Ltd.",Wholesale Trade
8097.T,"SAN-AI OBBLI CO.,LTD.",Wholesale Trade
8098.T,"Inabata & Co.,Ltd.",Wholesale Trade
8101.T,GSI Creos Corporation,Wholesale Trade
8103.T,Meiwa Corporation,Wholesale Trade
8104.T,KUWAZAWA Holdings Corporation,Wholesale Trade
8105.T,"MARUSHO HOTTA CO.,LTD.",Wholesale Trade
8107.T,KIMURATAN CORPORATION,Textiles and Apparels
8111.T,Goldwin Inc.,Textiles and Apparels
8113.T,UNICHARM CORPORATION,Chemicals
8114.T,"DESCENTE,LTD.",Textiles and Apparels
8115.T,"MOONBAT Co.,Ltd.",Wholesale Trade
8117.T,CENTRAL AUTOMOTIVE PRODUCTS LTD.,Wholesale Trade
8118.T,"KING Co.,Ltd.",Textiles and Apparels
8119.T,SANYEI CORPORATION,Wholesale Trade
8123.T,"T.KAWABE & CO.,LTD.",Wholesale Trade
8125.T,"Wakita & Co.,LTD.",Wholesale Trade
8127.T,YAMATO INTERNATIONAL INC.,Textiles and Apparels
8129.T,"TOHO HOLDINGS CO.,LTD.",Wholesale Trade
8130.T,Sangetsu Corporation,Wholesale Trade
8131.T,"Mitsuuroko Group Holdings Co.,Ltd.",Wholesale Trade
8132.T,"SINANEN HOLDINGS CO.,LTD.",Wholesale Trade
8133.T,"ITOCHU ENEX CO.,LTD.",Wholesale Trade
8135.T,ZETT CORPORATION,Wholesale Trade
8136.T,"Sanrio Company,Ltd.",Wholesale Trade
8137.T,SUN-WA TECHNOS CORPORATION,Wholesale Trade
8138.T,SANKYO KASEI CORPORATION,Wholesale Trade
8139.T,NAGAHORI CORPORATION,Wholesale Trade
8141.T,"Shinko Shoji Co.,Ltd.",Wholesale Trade
8142.T,"TOHO Co.,Ltd.",Wholesale Trade
8143.T,"LAPINE CO.,LTD.",Textiles and Apparels
8144.T,"Denkyo Group Holdings Co.,Ltd.",Wholesale Trade
8147.T,TOMITA CO.LTD.,Wholesale Trade
8150.T,"SANSHIN ELECTRONICS CO.,LTD.",Wholesale Trade
8151.T,TOYO Corporation,Wholesale Trade
8152.T,SOMAR CORPORATION,Wholesale Trade
8153.T,"MOS FOOD SERVICES,INC.",Wholesale Trade
8154.T,"KAGA ELECTRONICS CO.,LTD.",Wholesale Trade
8155.T,"MIMASU SEMICONDUCTOR INDUSTRY CO.,LTD.",Metal Products
8157.T,"TSUZUKI DENKI CO.,LTD.",Information & Communication
8158.T,"SODA NIKKA CO.,LTD.",Wholesale Trade
8159.T,"TACHIBANA ELETECH CO.,LTD.",Wholesale Trade
8160.T,"KISOJI CO.,LTD.",Retail Trade
8163.T,"SRS HOLDINGS CO.,LTD.",Retail Trade
8165.T,"SENSHUKAI CO.,LTD.",Retail Trade
8166.T,"Taka-Q Co.,Ltd.",Retail Trade
8167.T,"RETAIL PARTNERS CO.,LTD.",Retail Trade
8173.T,"Joshin Denki Co.,Ltd.",Retail Trade
8174.T,"NIPPON GAS CO.,LTD.",Retail Trade
8179.T,"ROYAL HOLDINGS Co., Ltd.",Retail Trade
8181.T,"Totenko Co.,Ltd.",Retail Trade
8182.T,"Inageya Co.,Ltd.",Retail Trade
8185.T,"CHIYODA CO.,LTD.",Retail Trade
8194.T,LIFE CORPORATION,Retail Trade
8198.T,"Maxvalu Tokai Co.,Ltd.",Retail Trade
8200.T,"RINGER HUT CO.,LTD.",Retail Trade
8202.T,"Laox Holdings CO.,LTD.",Retail Trade
8203.T,MrMax Holdings Ltd.,Retail Trade
8207.T,"TEN ALLIED Co.,Ltd.",Retail Trade
8208.T,"ENCHO CO.,LTD.",Retail Trade
8209.T,FRIENDLY CORPORATION,Retail Trade
8214.T,AOKI Holdings Inc.,Retail Trade
8215.T,"GINZA YAMAGATAYA CO.,LTD.",Retail Trade
8217.T,"OKUWA CO.,LTD.",Retail Trade
8218.T,"KOMERI CO.,LTD.",Retail Trade
8219.T,"AOYAMA TRADING Co.,Ltd.",Retail Trade
8225.T,"Takachiho Co.,Ltd.",Wholesale Trade
8226.T,RIKEI CORPORATION,Wholesale Trade
8227.T,"SHIMAMURA Co.,Ltd.",Retail Trade
8230.T,"HASEGAWA CO.,LTD.",Retail Trade
8233.T,"Takashimaya Company,Limited",Retail Trade
8237.T,"MATSUYA CO.,LTD.",Retail Trade
8242.T,H2O RETAILING CORPORATION,Retail Trade
8244.T,"Kintetsu Department Store CO.,Ltd.",Retail Trade
8247.T,"Daiwa Co.,Ltd.",Retail Trade
8252.T,"MARUI GROUP CO.,LTD.",Retail Trade
8253.T,"Credit Saison Co.,Ltd.",Other Financing Business
8254.T,"Saikaya Department Store Co.,Ltd.",Retail Trade
8255.T,Axial Retailing Inc.,Retail Trade
8260.T,"IZUTSUYA CO.,LTD.",Retail Trade
8267.T,"AEON CO.,LTD.",Retail Trade
8273.T,"IZUMI CO.,LTD.",Retail Trade
8275.T,FORVAL CORPORATION,Wholesale Trade
8276.T,"HEIWADO CO.,LTD.",Retail Trade
8278.T,"FUJI CO.,LTD.",Retail Trade
8279.T,"YAOKO CO.,LTD",Retail Trade
8281.T,"XEBIO holdings CO.,LTD.",Retail Trade
8282.T,K'S HOLDINGS CORPORATION,Retail Trade
8283.T,PALTAC CORPORATION,Wholesale Trade
8285.T,"MITANI SANGYO CO.,LTD.",Wholesale Trade
8289.T,Olympic Group Corporation,Retail Trade
8291.T,"NISSAN TOKYO SALES HOLDINGS CO.,LTD.",Retail Trade
8304.T,"Aozora Bank,Ltd.",Banks
8306.T,"Mitsubishi UFJ Financial Group,Inc.",Banks
8308.T,"Resona Holdings, Inc.",Banks
8309.T,"Sumitomo Mitsui Trust Holdings,Inc.",Banks
8316.T,"Sumitomo Mitsui Financial Group,Inc.",Banks
8331.T,"The Chiba Bank,Ltd.",Banks
8334.T,"The Gunma Bank,Ltd.",Banks
8336.T,"The Musashino Bank,Ltd.",Banks
8337.T,"The Chiba Kogyo Bank,Ltd.",Banks
8338.T,"Tsukuba Bank,Ltd.",Banks
8341.T,"The 77 Bank,Ltd.",Banks
8343.T,"THE AKITA BANK,LTD.",Banks
8344.T,"The Yamagata Bank,Ltd.",Banks
8345.T,"The Bank of Iwate,Ltd.",Banks
8346.T,"The Toho Bank,Ltd.",Banks
8349.T,"THE TOHOKU BANK,LTD.",Banks
8354.T,"Fukuoka Financial Group,Inc.",Banks
8358.T,Suruga Bank Ltd.,Banks
8359.T,"The Hachijuni Bank,Ltd.",Banks
8360.T,"The Yamanashi Chuo Bank,Ltd.",Banks
8361.T,"The Ogaki Kyoritsu Bank,Ltd.",Banks
8362.T,"The Fukui Bank,Ltd.",Banks
8364.T,"THE SHIMIZU BANK,LTD.",Banks
8365.T,"The Bank of Toyama,Ltd.",Banks
8366.T,"THE SHIGA BANK,LTD.",Banks
8367.T,"The Nanto Bank,Ltd.",Banks
8368.T,"The Hyakugo Bank,Ltd.",Banks
8370.T,"The Kiyo Bank,Ltd.",Banks
8377.T,"Hokuhoku Financial Group, Inc.",Banks
8381.T,"The San-in Godo Bank,Ltd.",Banks
8383.T,"THE TOTTORI BANK,LTD.",Banks
8386.T,"The Hyakujushi Bank,Ltd.",Banks
8387.T,The Shikoku Bank Ltd.,Banks
8388.T,"The Awa Bank,Ltd.",Banks
8392.T,"THE OITA BANK,LTD.",Banks
8393.T,"The Miyazaki Bank,Ltd.",Banks
8395.T,THE BANK OF SAGA LTD.,Banks
8399.T,"Bank of The Ryukyus,Limited",Banks
8410.T,"Seven Bank,Ltd.",Banks
8411.T,"Mizuho Financial Group,Inc.",Banks
8416.T,"THE BANK OF KOCHI,LTD.",Banks
8418.T,"Yamaguchi Financial Group,Inc.",Banks
8424.T,"Fuyo General Lease Co.,Ltd.",Other Financing Business
8425.T,"Mizuho Leasing Company,Limited",Other Financing Business
8439.T,Tokyo Century Corporation,Other Financing Business
8462.T,"Future Venture Capital Co.,Ltd.",Securities and Commodities Futures
8473.T,"SBI Holdings,Inc.",Securities and Commodities Futures
8508.T,"J Trust Co.,Ltd.",Other Financing Business
8511.T,"Japan Securities Finance Co.,Ltd.",Other Financing Business
8515.T,AIFUL CORPORATION,Other Financing Business
8518.T,"Japan Asia Investment Company,Limited",Securities and Commodities Futures
8522.T,"The Bank of Nagoya,Ltd.",Banks
8524.T,"North Pacific Bank,Ltd.",Banks
8537.T,"THE TAIKO BANK,LTD.",Banks
8541.T,"The Ehime Bank,Ltd.",Banks
8542.T,"TOMATO BANK,LTD.",Banks
8544.T,"The Keiyo Bank,Ltd.",Banks
8550.T,"THE TOCHIGI BANK,LTD.",Banks
8551.T,"The Kita-Nippon Bank,Ltd.",Banks
8558.T,"THE TOWA BANK,LTD.",Banks
8562.T,"THE FUKUSHIMA BANK,LTD.",Banks
8563.T,"THE DAITO BANK,LTD.",Banks
8566.T,"RICOH LEASING COMPANY,LTD.",Other Financing Business
8570.T,"AEON Financial Service Co.,Ltd.",Other Financing Business
8572.T,"ACOM CO.,LTD.",Other Financing Business
8584.T,"JACCS CO.,LTD.",Other Financing Business
8585.T,Orient Corporation,Other Financing Business
8591.T,ORIX CORPORATION,Other Financing Business
8593.T,Mitsubishi HC Capital Inc.,Other Financing Business
8595.T,"JAFCO Group Co.,Ltd.",Securities and Commodities Futures
8596.T,"KYUSHU LEASING SERVICE CO.,LTD.",Other Financing Business
8600.T,"TOMONY Holdings,Inc.",Banks
8601.T,Daiwa Securities Group Inc.,Securities and Commodities Futures
8604.T,"Nomura Holdings, Inc.",Securities and Commodities Futures
8609.T,OKASAN SECURITIES GROUP INC.,Securities and Commodities Futures
8613.T,"Marusan Securities Co.,Ltd.",Securities and Commodities Futures
8614.T,"TOYO SECURITIES CO.,LTD.",Securities and Commodities Futures
8616.T,"Tokai Tokyo Financial Holdings,Inc.",Securities and Commodities Futures
8617.T,"The Kosei Securities Co.,Ltd.",Securities and Commodities Futures
8622.T,"Mito Securities Co.,Ltd.",Securities and Commodities Futures
8624.T,"Ichiyoshi Securities Co.,Ltd.",Securities and Commodities Futures
8628.T,"MATSUI SECURITIES CO.,LTD.",Securities and Commodities Futures
8630.T,"Sompo Holdings,Inc.",Insurance
8697.T,"Japan Exchange Group,Inc.",Other Financing Business
8698.T,"Monex Group,Inc.",Securities and Commodities Futures
8699.T,"HS Holdings Co.,Ltd.",Securities and Commodities Futures
8700.T,"Maruhachi Securities Co.,Ltd.",Securities and Commodities Futures
8704.T,"TRADERS HOLDINGS CO.,LTD.",Securities and Commodities Futures
8705.T,"Nissan Securities Group Co.,Ltd.",Securities and Commodities Futures
8706.T,"KYOKUTO SECURITIES CO.,LTD.",Securities and Commodities Futures
8707.T,"IwaiCosmo Holdings,Inc.",Securities and Commodities Futures
8708.T,"AIZAWA SECURITIES GROUP CO.,LTD.",Securities and Commodities Futures
8713.T,FIDEA Holdings Co.Ltd.,Banks
8714.T,"Senshu Ikeda Holdings,Inc.",Banks
8715.T,"Anicom Holdings,Inc.",Insurance
8725.T,"MS&AD Insurance Group Holdings,Inc.",Insurance
8732.T,"MONEY PARTNERS GROUP CO.,LTD.",Securities and Commodities Futures
8737.T,Akatsuki Corp.,Securities and Commodities Futures
8739.T,"SPARX Group Co.,Ltd.",Securities and Commodities Futures
8742.T,"KOBAYASHI YOKO CO.,LTD.",Securities and Commodities Futures
8746.T,"DAIICHI COMMODITIES CO.,LTD.",Securities and Commodities Futures
8747.T,"YUTAKA TRUSTY SECURITIES CO.,LTD.",Securities and Commodities Futures
8750.T,"Dai-ichi Life Holdings,Inc.",Insurance
8766.T,"Tokio Marine Holdings,Inc.",Insurance
8769.T,"Advantage Risk Management Co.,Ltd.",Services
8771.T,"eGuarantee,Inc.",Other Financing Business
8772.T,"ASAX CO.,LTD.",Other Financing Business
8783.T,"GFA Co.,Ltd.",Other Financing Business
8789.T,FinTech Global Incorporated,Other Financing Business
8793.T,NEC Capital Solutions Limited,Other Financing Business
8795.T,"T&D Holdings, Inc.",Insurance
8798.T,"Advance Create Co.,Ltd.",Insurance
8801.T,"Mitsui Fudosan Co.,Ltd.",Real Estate
8802.T,"Mitsubishi Estate Company,Limited",Real Estate
8803.T,"HEIWA REAL ESTATE CO.,LTD.",Real Estate
8804.T,"Tokyo Tatemono Co.,Ltd.",Real Estate
8818.T,"Keihanshin Building Co.,Ltd.",Real Estate
8830.T,"Sumitomo Realty & Development Co.,Ltd.",Real Estate
8835.T,TAIHEIYO KOUHATSU INCORPORATED,Wholesale Trade
8836.T,RISE Inc.,Real Estate
8841.T,"TOC Co.,Ltd.",Real Estate
8844.T,"COSMOS INITIA Co.,Ltd.",Real Estate
8848.T,LEOPALACE21 CORPORATION,Real Estate
8850.T,STARTS CORPORATION INC.,Real Estate
8860.T,FUJI CORPORATION LIMITED,Real Estate
8864.T,"AIRPORT FACILITIES Co.,LTD.",Real Estate
8869.T,Meiwa Estate Company Limited,Real Estate
8871.T,"GOLDCREST Co.,Ltd.",Real Estate
8876.T,"Relo Group,Inc.",Services
8877.T,ESLEAD CORPORATION,Real Estate
8881.T,"NISSHIN GROUP HOLDINGS Company,Limited",Real Estate
8886.T,"WOOD FRIENDS CO.,Ltd.",Real Estate
8887.T,CUMICA CORPORATION,Real Estate
8889.T,"Apaman Co.,Ltd.",Real Estate
8890.T,"Raysum Co.,Ltd.",Real Estate
8891.T,"AMG HOLDINGS CO.,LTD.",Real Estate
8892.T,ES-CON JAPAN Ltd.,Real Estate
8894.T,"REVOLUTION CO.,LTD.",Real Estate
8897.T,"MIRARTH HOLDINGS,Inc.",Real Estate
8898.T,CENTURY21 REAL ESTATE OF JAPAN LTD.,Real Estate
8904.T,"AVANTIA CO.,LTD.",Real Estate
8905.T,"AEON Mall Co.,Ltd.",Real Estate
8908.T,"MAINICHI COMNET CO.,LTD.",Real Estate
8912.T,Area Quest Inc.,Real Estate
8914.T,"Arealink Co.,Ltd.",Real Estate
8917.T,"First Juken Co.,Ltd.",Real Estate
8918.T,"LAND Co.,Ltd.",Real Estate
8919.T,"KATITAS CO.,LTD",Real Estate
8920.T,"TOSHO CO.,LTD.",Services
8921.T,"C's Create Co.,Ltd",Real Estate
8923.T,TOSEI CORPORATION,Real Estate
8927.T,"MEIHO ENTERPRISE CO.,LTD.",Real Estate
8928.T,ANABUKI KOSAN INC.,Real Estate
8929.T,"Aoyama Zaisan Networks Company,Limited",Real Estate
8931.T,WADAKOHSAN CORPORATION,Real Estate
8934.T,"Sun Frontier Fudousan Co.,Ltd.",Real Estate
8935.T,"FJ NEXT HOLDINGS CO.,LTD.",Real Estate
8938.T,"GLOME Holdings,Inc.",Real Estate
8940.T,"INTELLEX Co.,Ltd.",Real Estate
8944.T,"LAND BUSINESS  CO.,LTD.",Real Estate
8945.T,SUNNEXTA GROUP Inc.,Real Estate
8946.T,ASIAN STAR CO.,Real Estate
8995.T,"Makoto Construction CO,Ltd",Real Estate
8996.T,"HouseFreedom Co.,Ltd.",Real Estate
8999.T,Grandy House Corporation,Real Estate
9001.T,"TOBU RAILWAY CO.,LTD.",Land Transportation
9003.T,"Sotetsu Holdings,Inc.",Land Transportation
